objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,class,subClass
1237651495754334528,3,23.62143,0.8700995,22.01032,0.1208957,20.34291,0.04037486,19.44161,0.02547972,19.09699,0.06843778,4122151368470583296,-8.36224E-05,3.729608E-05,0.504161,0.032907,STAR,M1 (204445)
1237651495754334528,3,23.62143,0.8700995,22.01032,0.1208957,20.34291,0.04037486,19.44161,0.02547972,19.09699,0.06843778,4122151375215024128,-9.075346E-06,2.540184E-05,0.504161,0.032907,STAR,M1 (204445)
1237651495754728208,3,23.55168,0.7647805,21.86164,0.09891504,20.39933,0.04008659,19.18264,0.01992486,18.45664,0.03809564,4122167867889440768,-1.251256E-05,3.668138E-05,0.658995,0.054323,STAR,M4.5:III (123657)
1237651495754728208,3,23.55168,0.7647805,21.86164,0.09891504,20.39933,0.04008659,19.18264,0.01992486,18.45664,0.03809564,4122170060168255488,-4.14981E-05,4.525566E-05,0.658995,0.054323,STAR,M4.5:III (123657)
1237651495756890995,3,22.72729,0.446064,21.07969,0.05330195,20.26739,0.03699344,19.50645,0.02563067,19.04376,0.06608862,4138851850148665344,-5.788901E-05,5.217064E-05,0.548963,0.173767,STAR,M1 (204445)
1237651496291664433,3,24.42791,1.488873,21.17814,0.07712798,19.96464,0.03830485,19.24813,0.02774237,19.05321,0.08754797,4122156316272908288,0.0001555368,5.099447E-05,0.363694,0.117082,STAR,K5 (G_19-24)
1237651538189090886,3,24.28486,1.262499,22.62403,0.1767489,20.80145,0.06748626,19.63363,0.03500041,19.22322,0.0946021,7106790546866460672,-1.370968E-06,9.845602E-05,0.596511,0.032516,STAR,M5III (221615)
1237651539262374013,3,26.02691,2.156985,20.84433,0.1503615,19.47173,0.06242045,18.27991,0.03009118,17.62699,0.06513995,7106860915610638336,-8.789772E-05,3.074392E-05,0.636677,0.039044,STAR,M5III (221615)
1237651539262505778,3,22.75642,0.4432974,23.26205,0.2742727,21.12006,0.07711499,19.74673,0.03583471,19.05925,0.08764785,7106787798087391232,-2.652176E-05,0.0001080174,0.787234,0.044172,STAR,M5III (221615)
1237651539798983207,3,23.47355,0.7828963,22.36322,0.1462034,20.7929,0.05457941,19.76187,0.03834753,19.24625,0.09671072,7106843873180407808,6.847503E-05,8.486561E-05,0.567028,0.038215,STAR,M4.5:III (123657)
1237651539799114278,3,23.51049,1.067152,21.44292,0.08500604,20.45012,0.05276523,19.41091,0.03939364,19.15622,0.1150486,7106855967808313344,-2.129448E-05,5.210286E-05,0.626745,0.085982,STAR,M4.5:III (123657)
1237651539800162409,3,25.12565,1.627372,20.10115,0.03808164,20.12755,0.05766959,19.18157,0.04185864,19.18686,0.1575992,7107965374587754496,-8.458009E-05,5.303976E-05,0.124332,0.154246,STAR,M4.5:III (123657)
1237651540336836935,3,24.32834,1.931944,21.39419,0.09929631,20.19012,0.05529976,18.95413,0.03203285,18.12196,0.05698817,7107962076052871168,5.935586E-05,4.904153E-05,0.724597,0.053157,STAR,M4.5:III (123657)
1237651497370452203,3,24.02362,1.77078,22.12603,0.1949147,21.13598,0.1096858,19.89665,0.05471486,19.38053,0.1274255,4164735458931398656,-1.221944E-05,6.277939E-05,0.666011,0.078756,STAR,M4.5:III (123657)
1237651497370649418,3,24.07664,1.776551,22.46314,0.2552503,20.6871,0.07401548,19.73146,0.04589032,19.03836,0.09252936,4164722264791865344,0.0003137947,0.0001900624,0.53999,0.034078,STAR,M5III (221615)
1237651537635050038,3,22.00748,0.3420677,22.4621,0.2417508,20.89881,0.09316915,19.54252,0.04224686,18.51331,0.05929767,7999774862527977472,-2.933068E-05,8.257123E-05,0.609642,0.066785,STAR,M5III (221615)
1237651537635115045,3,20.47065,0.1258458,21.16332,0.1852834,18.67772,0.02964796,17.77783,0.01829143,22.77895,2.716008,7999528846801262592,-0.0001143126,2.219058E-05,-9999,-9999,STAR,K5Ve (118100)
1237651538171724409,3,23.42675,1.209513,21.94463,0.1425196,20.398,0.05997437,19.32585,0.03309314,18.69013,0.06841406,7999741327423330304,-4.890414E-05,5.834306E-05,0.571669,0.030303,STAR,M4.5:III (123657)
1237651538172182953,3,24.28807,1.231767,21.81037,0.08652726,20.50438,0.0461783,19.66537,0.03144055,19.21389,0.07812379,7999789156179138560,-6.905347E-05,0.0001145598,0.525521,0.053763,STAR,M1 (204445)
1237651538707939693,3,22.47246,0.329601,22.37943,0.1455673,20.83585,0.05814535,19.82902,0.03435608,19.2543,0.08502468,7999659413807060992,-6.565274E-05,6.370642E-05,0.566532,0.042612,STAR,M4.5:III (123657)
1237651539245138524,3,23.85703,1.089855,21.40128,0.06619249,20.01048,0.03145616,19.14177,0.02239495,18.80775,0.06685844,7999679754772174848,-0.00027871,3.393444E-05,0.522856,0.047859,STAR,M1 (204445)
1237651539245531427,3,24.50559,1.310333,22.1599,0.1231512,20.8733,0.06422533,19.62902,0.0327387,18.92916,0.07417446,7999726484016355328,-7.147581E-05,6.746971E-05,0.663932,0.056164,STAR,M4.5:III (123657)
1237651714797273918,3,25.10143,1.183644,21.79003,0.09962488,20.44752,0.04773565,19.28157,0.02703702,18.72308,0.06728024,7112412349164967936,6.505766E-06,6.934171E-05,0.588736,0.043326,STAR,M4.5:III (123657)
1237651715870490806,3,22.22309,0.3338503,20.46503,0.03378363,19.2509,0.01887709,18.54324,0.01660166,18.08761,0.03798948,7112506907164956672,-0.0001185611,3.815271E-05,0.283949,0.122265,STAR,M1 (204445)
1237651735776985965,3,21.93536,0.3404245,21.50927,0.09352743,20.27222,0.05008183,19.42699,0.0339362,18.72042,0.06958216,4521797463934523392,1.92965E-05,0.0001099323,0.564396,0.058095,STAR,M5III (221615)
1237651822181155107,3,22.35533,0.5085122,22.14308,0.1628886,20.51326,0.05279943,19.47812,0.03122271,19.02628,0.08290026,5408933473791793152,-8.831211E-06,6.609315E-05,0.554274,0.035357,STAR,M5III (221615)
1237651822181417895,3,24.65096,1.288242,21.78695,0.1101273,20.74257,0.06095759,19.7908,0.03711358,19.14047,0.08339107,5408890592838309888,-0.0001853697,7.447909E-05,0.603014,0.071655,STAR,M1 (204445)
1237651822717763690,3,24.81133,1.299774,23.19412,0.5475289,22.12829,0.3173611,20.43626,0.0863281,20.04446,0.2207319,5408946667931326464,0.0003116331,9.661165E-05,0.637578,0.06254,STAR,M4.5:III (123657)
1237651822717829813,3,21.44598,0.4732943,20.99585,0.1259957,20.14351,0.09004842,19.15312,0.05324384,18.67518,0.1516882,5408944468908070912,-0.0001242427,0.0001928367,0.675829,0.057393,STAR,M5III (221615)
1237651822718288439,3,23.27237,0.8365031,22.41629,0.1618785,21.05814,0.07368471,19.90435,0.03765214,19.4047,0.09992734,5408905436245284864,0.00011023,5.264339E-05,0.628233,0.059396,STAR,M4.5:III (123657)
1237652942088569054,3,23.82334,1.346089,20.76987,0.05303358,20.84935,0.07070618,19.93238,0.04696485,22.96811,1.115152,5700514614179289088,-0.0008881213,0.0001365226,-9999,-9999,STAR,A9V (154660)
1237652942088765843,3,23.90046,2.421677,20.87219,0.09561143,20.28561,0.07841607,19.1766,0.04293253,17.83093,0.04949188,5700481628830455808,-0.0001758585,2.831442E-05,-9999,-9999,STAR,M4.5:III (123657)
1237652942089224558,3,24.39203,4.974916,19.94479,0.09587036,19.26343,0.07006811,18.09075,0.03600492,17.21596,0.0593055,5701676248767682560,8.901394E-05,3.390529E-05,0.385046,0.124976,STAR,M5III (221615)
1237652942089618165,3,25.19389,0.9751182,21.9042,0.1489017,20.71006,0.06721939,19.67248,0.0758322,19.10993,0.08952677,5701632818058385408,-0.0001644744,5.146111E-05,0.585395,0.044764,STAR,M4.5:III (123657)
1237652942089879633,3,23.94947,1.468958,21.91031,0.1478181,20.97096,0.07918032,19.74383,0.04047481,19.13895,0.09144691,5701600382465366016,-0.0003211473,0.0001115218,0.690951,0.087236,STAR,M5III (221615)
1237652942625375184,3,22.70983,0.9265096,22.25928,0.2379009,20.49359,0.0662981,19.4129,0.03884158,18.87862,0.09085627,5700539902946727936,-1.647994E-05,6.165641E-05,0.574087,0.029955,STAR,M4.5:III (123657)
1237652942625768017,3,22.75858,1.019907,21.16495,0.09520993,20.22886,0.05527943,19.24965,0.03507556,18.6559,0.0777548,5700461837621155840,-5.527403E-05,4.349351E-05,0.606904,0.065523,STAR,M4.5:III (123657)
1237652942626161729,3,23.72218,1.236849,22.95306,0.2981127,21.08425,0.07662559,19.97845,0.04242128,19.55675,0.1140698,5701715831186282496,-3.558614E-06,5.514415E-05,0.571251,0.037128,STAR,M4.5:III (123657)
1237652943162245906,3,21.62578,0.3561971,21.6224,0.132089,20.49191,0.06628925,19.56024,0.0423168,18.96965,0.1034895,5700593779016488960,-0.0002267257,9.329243E-05,0.623613,0.061324,STAR,M5III (221615)
1237652943162901197,3,25.66791,0.8489777,21.65485,0.1081123,20.2523,0.04604674,19.26554,0.02790219,18.74285,0.07145105,5700689436528105472,-3.197079E-05,5.245589E-05,0.538613,0.032137,STAR,M4.5:III (123657)
1237652943163490762,3,21.90363,0.3287214,20.18181,0.03152102,18.77827,0.01361401,18.05824,0.01101283,17.61867,0.02659482,5701777128959531008,-9.991434E-05,1.280824E-05,0.317009,0.076757,STAR,K5 (G_19-24)
1237652943163622064,3,22.85994,0.8838376,21.97641,0.1708365,20.62505,0.06989332,19.45842,0.03662894,18.69674,0.07675976,5701785650174646272,-0.000132469,4.120668E-05,0.643986,0.058222,STAR,M5III (221615)
1237652943699051649,3,21.78251,0.4090538,20.65803,0.05778893,19.44202,0.02844681,18.57021,0.01984623,18.24751,0.06197014,5700582783900211200,-0.0001203089,3.398608E-05,0.484406,0.080186,STAR,M3III (44478)
1237652943699182561,3,24.94012,1.147421,22.29089,0.1711113,20.99878,0.07700207,19.75116,0.03862374,19.1034,0.09259407,5700605873644394496,-0.0001120926,6.660131E-05,0.65599,0.055588,STAR,M5III (221615)
1237652943699313517,3,21.95168,0.6638607,22.34259,0.3417836,20.75499,0.1215209,19.66959,0.06804647,19.21024,0.2000452,5700625115097880576,-3.337091E-05,0.0001082988,0.592173,0.040629,STAR,M4.5:III (123657)
1237652943699575459,3,25.17319,1.175172,21.41792,0.08592923,20.2732,0.0451185,19.28246,0.02835773,18.98708,0.09206693,5700655351667644416,-0.0001314501,3.965995E-05,0.564229,0.043582,STAR,M1 (204445)
1237652943699641304,3,22.54151,0.6221156,22.16065,0.1681965,20.79431,0.07416,19.54279,0.0363978,18.86963,0.08604043,5699383766000359424,-0.0001157703,6.430754E-05,0.671474,0.062451,STAR,M4.5:III (123657)
1237652944236184221,3,23.39822,0.9697844,21.93466,0.1242831,20.68438,0.05728508,19.72239,0.03840813,19.45112,0.1074403,5700623465830438912,-0.0004836248,5.195289E-05,0.574483,0.055346,STAR,M3III (44478)
1237652944236381023,3,22.14702,0.5480258,21.99542,0.1833589,20.43875,0.06463148,19.58206,0.04869391,19.03053,0.1010593,5699406855744542720,-9.285878E-05,0.0001161238,0.517192,0.043229,STAR,M1 (204445)
1237652944236381023,3,22.14702,0.5480258,21.99542,0.1833589,20.43875,0.06463148,19.58206,0.04869391,19.03053,0.1010593,5700643257039738880,-0.0001701396,6.818442E-05,0.517192,0.043229,STAR,M3III (44478)
1237652944236511994,3,23.06707,1.07357,22.30082,0.2299838,20.40887,0.06164601,19.35592,0.03918898,18.79611,0.08378835,5699396410384078848,-8.715618E-06,4.288455E-05,0.567556,0.033939,STAR,M4.5:III (123657)
1237652944236511994,3,23.06707,1.07357,22.30082,0.2299838,20.40887,0.06164601,19.35592,0.03918898,18.79611,0.08378835,5700666346783922176,-6.365291E-05,5.4939E-05,0.567556,0.033939,STAR,M4.5:III (123657)
1237652944236708021,3,24.89802,1.480871,22.29507,0.2414988,20.94589,0.1018872,19.66122,0.04921395,18.89745,0.07686646,5700691085795547136,6.145966E-05,4.975298E-05,0.682699,0.059914,STAR,M4.5:III (123657)
1237652944236774556,3,24.29249,1.96857,22.23888,0.2263094,20.87226,0.09631571,19.76508,0.05733631,19.10427,0.1101757,5699364524546873344,-6.795339E-06,6.997377E-05,0.613814,0.049177,STAR,M4.5:III (123657)
1237652944236970850,3,22.59598,0.6381307,21.47275,0.0957661,20.26475,0.04709758,19.37617,0.0339863,18.95818,0.08372387,5699334287977109504,0.0001064433,5.002031E-05,0.573027,0.056271,STAR,M1 (204445)
1237652944237167076,3,22.86933,0.6407624,20.04472,0.02582337,18.65263,0.0113293,17.93753,0.009773105,17.60429,0.02281562,5699313672134088704,-0.0001328302,1.19508E-05,0.321224,0.051091,STAR,K5 (G_19-24)
