objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,z,zErr,zWarning,class,subClass,photoZ,photoErr
1237661387067883724,3,19.83556,0.04247585,19.34674,0.01312765,18.67148,0.01044587,18.26161,0.009860925,18.04288,0.02510501,0.1871521,5.348696E-05,0,QSO,BROADLINE,0.233179,0.03611
1237665129077342357,3,18.81172,0.02172307,18.78637,0.009225442,18.33391,0.008348195,18.19852,0.009999123,17.86045,0.02165077,0.2603851,2.366509E-05,0,QSO,STARBURST BROADLINE,0.317495,0.036076
1237680284922544237,3,18.97437,0.03678846,18.87135,0.01182774,18.7043,0.01332528,18.56896,0.01495363,18.092,0.03450767,0.3904291,6.757678E-05,0,QSO,BROADLINE,0.300582,0.07344
1237659324422619632,3,19.90673,0.06085834,19.28287,0.01671058,18.45988,0.0111689,18.10908,0.01209765,17.71574,0.02891747,0.2815065,6.538151E-05,0,QSO,STARBURST BROADLINE,0.306926,0.02918
1237661382241157226,3,20.44522,0.07322416,18.57717,0.009188336,17.57442,0.006202677,17.02436,0.005627968,16.70614,0.01054211,0.1489583,5.868141E-05,0,QSO,null,0.13355,0.031027
1237665328782901303,3,19.68391,0.04599658,19.1424,0.01371894,18.36451,0.01021207,17.89793,0.01030911,17.7936,0.03182434,0.188547,3.783096E-05,0,QSO,STARBURST BROADLINE,0.209055,0.029302
1237667107426533615,3,18.14977,0.01469345,17.95303,0.006390398,17.564,0.006174534,17.19185,0.006098472,17.1321,0.01329321,0.2226077,5.962531E-05,0,QSO,BROADLINE,0.196016,0.028131
1237667782841073686,3,17.10976,0.009526514,16.55238,0.003876691,16.20098,0.003932364,15.74301,0.0038353,15.71283,0.006485374,0.08519408,2.950728E-05,0,QSO,STARBURST BROADLINE,0.120469,0.017843
1237678617974014072,3,18.02534,0.01714001,17.61653,0.005888471,17.1023,0.005146866,16.65983,0.005019515,16.63148,0.02836766,0.1766439,1.699333E-05,0,QSO,STARBURST BROADLINE,0.207583,0.025389
1237662193457103050,3,20.39906,0.06444262,19.95901,0.0214672,19.81649,0.0224775,19.50314,0.02601632,19.42721,0.08540275,0.6509331,0.000107512,0,QSO,BROADLINE,0.294879,0.110422
1237665329308237894,3,18.329,0.01644873,18.20621,0.00690003,18.27196,0.008226469,18.14201,0.009823231,17.57091,0.01852757,0.383996,4.944312E-05,0,QSO,STARFORMING BROADLINE,0.353839,0.108038
