objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,z,zErr,zWarning,class,subClass
1237663543150117004,6,19.18071,0.02597462,18.28341,0.007261469,18.01644,0.007585785,17.90966,0.008191591,17.92798,0.02015146,-0.0004435279,1.717135E-05,0,STAR,F0IV (81937)
1237662662673694827,6,19.61467,0.03057424,18.20068,0.006754883,17.66335,0.00630549,17.46037,0.006811297,17.34259,0.01452125,-0.0001240267,1.020566E-05,0,STAR,F9
1237651538179063824,6,18.21566,0.0140756,17.31796,0.004949439,17.09442,0.004819021,17.01857,0.005390686,17.05423,0.01235241,-0.0009711999,9.264757E-06,0,STAR,F5
1237658613058895946,6,19.74383,0.03991082,18.87834,0.009429192,18.49967,0.009035884,18.3579,0.009857606,18.33953,0.0340625,7.344651E-05,1.781326E-05,0,STAR,F5
1237662500535926834,6,17.88425,0.0115713,16.98971,0.004475486,16.702,0.004782579,16.6263,0.005358541,16.57867,0.00903306,-0.0006724819,7.686443E-06,0,STAR,F3/F5V (30743)
1237662305120288771,6,16.46869,0.006169312,15.39664,0.004085813,15.06306,0.004516577,14.96391,0.004908898,14.92677,0.005319392,-0.0001165504,1.049113E-05,0,STAR,F5
1237666433116602684,6,17.63872,0.01138281,16.74356,0.004634954,16.51905,0.004923032,16.44977,0.005168791,16.434,0.008433603,-0.001361815,1.390508E-05,0,STAR,A0
1237658204517892189,6,18.64066,0.01706532,17.77324,0.005726168,17.48753,0.005615039,17.40791,0.006444911,17.37919,0.01362239,-0.0006357327,2.254715E-05,0,STAR,F5
1237656567585177822,6,20.11819,0.06089713,19.18359,0.01294543,18.99643,0.01272547,18.82939,0.01432707,18.80533,0.04581035,-5.6113E-07,3.103553E-05,0,STAR,A0
1237655109453479970,6,17.53085,0.009942134,16.46118,0.003509111,16.12781,0.00363339,16.0035,0.00373982,15.98704,0.006459829,-0.0005334697,9.208479E-06,0,STAR,F5
1237662663747436713,6,20.42359,0.04704591,18.20607,0.006905147,17.30662,0.005672737,16.97655,0.005942467,16.77904,0.0098948,-4.72145E-05,7.350617E-06,0,STAR,K5
1237665535469289491,6,17.27213,0.009978948,16.08025,0.003653939,15.70291,0.00388592,15.55511,0.004142613,15.53723,0.005595299,-0.0001360293,1.019952E-05,0,STAR,G2
1237671167243124788,6,16.74087,0.009162321,15.23313,0.002932325,14.70854,0.00284419,14.54315,0.003135629,14.48221,0.004204685,-2.008653E-05,7.781085E-06,0,STAR,F9
1237667539077300389,6,20.59574,0.07091977,18.37557,0.007168517,17.36821,0.005374706,16.96828,0.005345125,16.74693,0.009358924,7.387873E-05,9.181082E-06,0,STAR,K5
1237655347813482657,6,19.59148,0.03312301,19.34365,0.01199829,19.32184,0.01537803,19.5792,0.02752736,19.51885,0.08296632,-0.0001031471,3.305361E-05,0,STAR,CV
1237662300842033415,6,18.65448,0.01905795,17.76231,0.006196841,17.35248,0.005936074,17.20535,0.006226826,17.15598,0.01189919,1.918904E-06,1.21798E-05,0,STAR,F5
1237661972797718532,6,18.75729,0.01919367,17.91314,0.006039314,17.57116,0.006034584,17.4328,0.006369159,17.38986,0.01331337,-9.700038E-05,1.03108E-05,0,STAR,F3/F5V (30743)
1237651538171723999,6,19.9446,0.04712313,19.14268,0.01130372,18.8906,0.01214196,18.80602,0.01405027,18.81504,0.04415016,-0.0002529061,2.640932E-05,0,STAR,F5
1237667112264204363,6,17.35824,0.01004817,16.45669,0.004763221,16.23836,0.004869488,16.1743,0.0055273,16.18307,0.00802515,-0.0005381465,6.292577E-06,0,STAR,F0IV (81937)
1237657191447789635,6,18.96852,0.02269195,16.49736,0.004274503,15.39381,0.004901801,15.47274,0.005213184,14.71562,0.005321017,-0.0001047724,9.515958E-06,0,STAR,K5
1237667967494062293,6,19.88932,0.04596633,18.7424,0.008532305,18.29715,0.007859379,18.06033,0.008218542,17.95996,0.02292738,-0.0002880851,1.808705E-05,0,STAR,F2
1237652948532985920,6,19.56186,0.04054052,17.74415,0.006253255,17.08001,0.005165038,16.80756,0.005504886,16.68515,0.01076434,-0.0003943703,9.317753E-06,0,STAR,F9
