#objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,zWarning,class,subClass
1237648722300764169,3,17.62285,0.014859,15.70172,0.002793072,14.82883,0.002364924,14.41185,0.002393288,14.08082,0.003683911,316490875720984576,0.04921554,9.988707E-06,0.052578,0.009868,0,GALAXY,BROADLINE
1237648722300764292,3,19.04128,0.03952632,17.89691,0.008201454,17.61396,0.01038976,17.43205,0.01157808,17.29008,0.03317166,316482079627962368,0.05918246,5.277746E-06,0.048659,0.012905,0,GALAXY,STARBURST
1237648722300764336,3,18.1527,0.02308572,16.19916,0.003516544,15.24241,0.002733642,14.81839,0.002780428,14.48336,0.004730901,316495548645402624,0.09742462,1.383039E-05,0.087655,0.007263,0,GALAXY,BROADLINE
1237648722300764359,3,19.42518,0.07545054,17.89484,0.01078124,16.95215,0.007454542,16.56108,0.008077899,16.28188,0.01959031,316489776209356800,0.1553541,3.491425E-05,0.14648,0.02477,0,GALAXY,
1237648722300895367,3,19.73334,0.05392754,18.09179,0.008291932,17.31882,0.006469521,16.92232,0.006856867,16.68813,0.01608879,316491975232612352,0.04960647,2.366902E-05,0.090207,0.031192,0,GALAXY,
1237648722300895453,3,19.34719,0.0331748,17.51184,0.005326454,16.62415,0.004097647,16.22185,0.004224227,15.91331,0.007792443,316504619616331776,0.08660586,1.552675E-05,0.083629,0.009361,0,GALAXY,
1237648722300895457,3,19.36249,0.03411143,18.1517,0.007147889,17.57713,0.006326973,17.18257,0.006695178,16.98092,0.01622297,316502420593076224,0.09946631,5.973085E-06,0.097012,0.021818,0,GALAXY,STARFORMING
1237648722837307668,3,19.65477,0.0615634,17.95073,0.007937931,17.11702,0.005991866,16.74058,0.006322129,16.437,0.01467791,316468610610522112,0.073042,2.540052E-05,0.077998,0.015621,0,GALAXY,
1237648722837372976,3,19.9083,0.09364867,18.288,0.01170401,17.48832,0.008871775,17.11337,0.009570021,16.86287,0.02524178,316471359389591552,0.07214941,3.133508E-05,0.084248,0.026426,0,GALAXY,
1237648722837700783,3,21.14554,0.1864848,19.1546,0.01685892,17.66,0.007848316,17.1105,0.007452218,16.7462,0.01669406,316490051087263744,0.2607593,4.288474E-05,0.265724,0.015258,0,GALAXY,
1237648722837700815,3,18.79146,0.02861321,17.58949,0.005994678,16.90133,0.004926596,16.47383,0.004972287,16.21706,0.01106038,316493074744240128,0.1379391,7.99558E-06,0.11017,0.023715,0,GALAXY,STARBURST
1237648720154263702,3,19.5668,0.06881617,18.11869,0.01106287,17.21861,0.007764694,16.78143,0.007785494,16.42059,0.01841577,317541459349760000,0.133316,2.47843E-05,0.140376,0.019444,0,GALAXY,
1237648720154263702,3,19.5668,0.06881617,18.11869,0.01106287,17.21861,0.007764694,16.78143,0.007785494,16.42059,0.01841577,317539810552080384,0.1332476,2.338552E-05,0.140376,0.019444,0,GALAXY,
1237648720691200117,3,20.01293,0.07569356,17.86279,0.007040371,16.94125,0.005068111,16.51494,0.004889731,16.17628,0.01097962,317548881053247488,0.1050531,2.277167E-05,0.092862,0.013638,0,GALAXY,
1237648720691200117,3,20.01293,0.07569356,17.86279,0.007040371,16.94125,0.005068111,16.51494,0.004889731,16.17628,0.01097962,317548881523009536,0.1051683,2.152101E-05,0.092862,0.013638,0,GALAXY,
1237648720691200140,3,18.83883,0.03410696,17.62081,0.006525447,17.03971,0.0057457,16.66258,0.005796024,16.42417,0.01488855,317548056889288704,0.1172562,7.606739E-06,0.082196,0.020505,0,GALAXY,STARFORMING
1237648720691200140,3,18.83883,0.03410696,17.62081,0.006525447,17.03971,0.0057457,16.66258,0.005796024,16.42417,0.01488855,317551629832316928,0.1171956,9.23221E-06,0.082196,0.020505,0,GALAXY,STARFORMING
1237648720691200151,3,19.15957,0.02623551,17.75015,0.005615166,17.04326,0.004716582,16.65163,0.004530938,16.39068,0.008959395,317549705686968320,0.13224,7.771664E-06,0.096656,0.02191,0,GALAXY,AGN
