objID,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,class,subClass
1237657189816926767,20.47165,0.06176969,20.37822,0.0253328,20.04647,0.02508442,19.80812,0.02844682,19.91158,0.1152985,1247502098724055040,0.4195751,1.312144E-05,0.485918,0.117468,GALAXY,
1237657189835997517,20.309,0.0635725,19.81374,0.01882973,19.62158,0.02091477,19.45811,0.02578957,19.49948,0.0927949,778075212724856832,0.1197861,7.270299E-06,0.141393,0.03142,GALAXY,STARBURST
1237657189836390696,20.63058,0.07550506,20.1674,0.02325023,19.64664,0.02050714,19.56727,0.02628605,19.12184,0.06332777,778055421515556864,0.3484907,9.319328E-06,0.321873,0.036493,GALAXY,STARBURST
1237657189836456357,20.48941,0.06700938,19.873,0.01894083,19.56906,0.01877919,19.39095,0.02255472,19.34769,0.07379649,778030132748118016,0.1376706,7.213844E-06,0.149681,0.042368,GALAXY,STARBURST
1237657189836521909,20.83071,0.08076885,20.32117,0.02362167,19.70497,0.01895077,19.45032,0.02107821,19.24572,0.05965126,778030957381838848,0.3888281,9.381863E-06,0.2955,0.069654,GALAXY,STARBURST
1237657189836652942,20.60844,0.08430424,19.80747,0.02002842,19.51414,0.02081214,19.24541,0.02358907,19.18823,0.07773968,778011166172538880,0.1172467,8.052452E-06,0.112338,0.033689,GALAXY,STARBURST
1237657190909673702,21.83945,0.2696629,20.31116,0.03033383,19.55662,0.02392882,19.13194,0.02306154,18.83606,0.06690764,778080710282995712,0.2201262,1.038372E-05,0.171808,0.049181,GALAXY,STARBURST
1237657190910263706,21.20972,0.1194865,20.54152,0.02786908,19.89616,0.02329803,19.61533,0.02450889,19.43205,0.07674215,778044701277186048,0.2544974,1.046561E-05,0.252489,0.054694,GALAXY,
1237657191446151424,21.12613,0.1365405,20.43123,0.02994281,19.67637,0.0234458,19.32318,0.02437155,19.0608,0.0768716,777002365294241792,0.2358685,1.280958E-05,0.282482,0.051644,GALAXY,STARBURST
1237657191446413612,23.42332,0.8572623,22.12085,0.1216599,21.48347,0.09946433,20.49282,0.05975201,19.76292,0.1287905,777010061875636224,0.7194503,0.0001408284,0.712206,0.109479,GALAXY,
1237657192520024490,23.19708,0.9236743,21.6278,0.09685258,19.76211,0.02934941,19.06735,0.0241221,18.81219,0.06469648,776993569201219584,0.4227132,0.0001463023,0.400468,0.032679,GALAXY,
1237657586029297738,19.43953,0.2879978,17.74855,0.04071517,20.40379,0.5452978,16.2408,0.01654157,16.14417,0.04870548,802838413253306368,0.2074739,2.778926E-05,-9999,-9999,GALAXY,STARFORMING
1237657586029756723,21.38921,0.1815078,20.75212,0.04274194,20.34038,0.03702415,19.77865,0.02885322,19.27657,0.06902618,802808451561449472,0.7452661,0.000111308,0.626089,0.172439,GALAXY,
1237657586029822458,23.20666,1.270022,21.34579,0.1163796,19.51435,0.03045771,18.82397,0.02154881,18.40556,0.05479973,802799380590520320,0.4029109,0.0001565787,0.395914,0.028988,GALAXY,
1237657587095634241,21.48583,0.2457525,20.64776,0.04819122,19.63023,0.02760413,19.28729,0.03136083,18.959,0.07732821,755592124199626752,0.3752508,1.877767E-05,0.374396,0.054272,GALAXY,STARFORMING
1237657587095765346,24.83718,1.578457,21.31024,0.08166032,19.61063,0.02777632,18.99428,0.02421222,18.45038,0.05061974,755604493705439232,0.3597059,8.78154E-05,0.387767,0.032981,GALAXY,
1237657587095831014,22.6034,0.4900286,20.9817,0.05321681,19.59445,0.02342006,19.16234,0.02363678,18.91908,0.06203909,755603394193811456,0.2996923,6.299378E-05,0.326918,0.062923,GALAXY,
1237657608034254934,21.41082,0.2982717,20.41956,0.04971832,21.77292,0.2375312,17.16358,0.007560289,17.09414,0.02250466,1004428101125433344,0.08269838,6.61078E-06,-9999,-9999,GALAXY,STARFORMING
